id,issues,query
q9052,bad_rationales_count,What are the common clinical signs of feline hyperthyroidism?
q9053,bad_rationales_count,What are the diagnostic imaging techniques used in equine laminitis?
q9054,bad_rationales_count,What are the key risk factors for equine colic?
q9055,bad_rationales_count,What are the common clinical signs of equine laminitis?
q9056,bad_rationales_count,What are the diagnostic tests used to confirm equine laminitis?
q9057,bad_rationales_count,What are the common clinical signs of equine metabolic syndrome?
q9058,bad_rationales_count,What are the key risk factors for equine metabolic syndrome?
q9059,bad_rationales_count,What are the common clinical signs of equine Cushing's disease?
q9060,bad_rationales_count,What are the key diagnostic tests used to confirm equine Cushing's disease?
q9061,bad_rationales_count,What are the common clinical signs of equine grass sickness?
q9090,name_like,What are the common causes of equine laminitis in chronic cases?
q9096,name_like,What are common causes of bovine pneumonia?
q9102,bad_rationales_count,Describe common clinical signs in sheep with parasitic gastroenteritis.
q9103,bad_rationales_count,What are the key differences between ovine and caprine mastitis?
q9104,bad_rationales_count,What are the diagnostic imaging techniques used for abdominal disorders in small ruminants?
q9105,bad_rationales_count,What are the risk factors for Johne's disease in small ruminants?
q9106,bad_rationales_count,What are the treatment options for caseous lymphadenitis in goats?
q9107,bad_rationales_count,What are the clinical signs of foot rot in sheep?
q9108,bad_rationales_count,What are the diagnostic tests for caprine arthritis-encephalitis (CAE)?
q9109,bad_rationales_count,What are the management strategies for preventing parasitic gastroenteritis in small ruminants?
q9110,bad_rationales_count,What are the common causes of pneumonia in small ruminants?
q9111,bad_rationales_count,What are the clinical signs of enterotoxemia in goats?
q9112,bad_rationales_count,What are the diagnostic tests for ovine pulmonary adenocarcinoma?
q9113,bad_rationales_count,What are the management strategies for preventing caseous lymphadenitis in sheep?
q9114,bad_rationales_count,What are the common causes of mastitis in sheep?
q9115,bad_rationales_count,Describe common clinical signs and lab findings in swine with porcine reproductive and respiratory syndrome (PRRS).
q9116,bad_rationales_count,What are the common causes of diarrhea in swine and what diagnostic tests can be used to confirm them?
q9117,bad_rationales_count,Discuss the risk factors and prevention strategies for swine dysentery.
q9144,bad_rationales_count,Describe common clinical signs in green iguanas with metabolic bone disease.
q9145,bad_rationales_count,What are the key differences between red-eared slider turtles and box turtles?
q9146,bad_rationales_count,What are the common causes of respiratory infections in African dwarf frogs?
q9147,bad_rationales_count,What are the diagnostic considerations for a lethargic sugar glider?
q9148,bad_rationales_count,What are the common signs of dehydration in a chinchilla?
q9149,bad_rationales_count,What are the potential complications of a snake bite in a ball python?
q9150,bad_rationales_count,What are the common causes of diarrhea in a bearded dragon?
q9151,bad_rationales_count,What are the common signs of a urinary tract infection in a hedgehog?
q9152,bad_rationales_count,What are the common signs of anemia in a leopard gecko?
q9153,bad_rationales_count,What are the common signs of a respiratory infection in a degus?
q9154,bad_rationales_count,What are the common signs of a dental disease in a ferret?
q9155,bad_rationales_count,What are the common signs of a seizure in a hamster?
q9156,bad_rationales_count,What are the common signs of a heart murmur in a rabbit?
q9157,bad_rationales_count,What are the common signs of a skin infection in a hedgehog?
q9219,name_like,Describe the common clinical signs and diagnostic tests for hip dysplasia in German Shepherds.
q9232,name_like,What are the common clinical signs and diagnostic tests for elbow dysplasia in Golden Retrievers?
q9273,bad_rationales_count,Describe the common clinical signs of Salmonella infection in dogs.
q9274,bad_rationales_count,What are the diagnostic tests for feline leukemia virus (FeLV) infection?
q9275,bad_rationales_count,What are the treatment options for canine parvovirus?
q9276,bad_rationales_count,What are the common clinical signs of avian botulism?
q9277,bad_rationales_count,What are the diagnostic tests for equine herpesvirus-1 (EHV-1)?
q9278,bad_rationales_count,What are the treatment options for avian influenza?
q9279,bad_rationales_count,What are the common clinical signs of bovine mastitis?
q9280,bad_rationales_count,What are the diagnostic tests for porcine reproductive and respiratory syndrome (PRRS)?
q9281,bad_rationales_count,What are the treatment options for avian coccidiosis?
q9282,bad_rationales_count,What are the common clinical signs of feline immunodeficiency virus (FIV)?
q9283,bad_rationales_count,What are the diagnostic tests for equine infectious anemia (EIA)?
q9284,bad_rationales_count,What are the treatment options for canine distemper?
q9285,bad_rationales_count,What are the common clinical signs of equine strangles?
q9329,bad_rationales_count,Describe the common clinical signs of poisoning in dogs.
q9330,bad_rationales_count,What are the diagnostic tests for feline hyperthyroidism?
q9331,bad_rationales_count,What are the common causes of lameness in horses?
q9332,bad_rationales_count,What are the risk factors for canine hip dysplasia?
q9333,bad_rationales_count,What are the diagnostic tests for equine laminitis?
q9334,bad_rationales_count,What are the common causes of avian anemia?
q9335,bad_rationales_count,What are the diagnostic tests for feline dental disease?
q9336,bad_rationales_count,What are the common causes of canine seizures?
q9337,bad_rationales_count,What are the diagnostic tests for equine laminitis in foals?
q9338,bad_rationales_count,What are the common causes of avian feather picking?
q9339,bad_rationales_count,What are the diagnostic tests for equine laminitis in older horses?
q9340,bad_rationales_count,What are the common causes of canine diarrhea?
q9341,bad_rationales_count,What are the diagnostic tests for feline urinary tract infection?
q9342,bad_rationales_count,What are the common causes of avian respiratory infections?
q9343,bad_rationales_count,What are the diagnostic tests for equine laminitis in pregnant mares?
q9380,bad_rationales_count,Describe common diagnostic imaging techniques used in veterinary radiology for horses with colic.
q9381,bad_rationales_count,What are the key differences between radiography and ultrasonography in diagnosing feline dental disease?
q9382,bad_rationales_count,Explain the role of computed tomography (CT) in diagnosing canine orthopedic conditions.
q9383,bad_rationales_count,Describe the diagnostic process for avian fractures using radiography.
q9384,bad_rationales_count,What are the benefits of magnetic resonance imaging (MRI) in diagnosing feline spinal cord diseases?
q9385,bad_rationales_count,Describe the diagnostic process for canine abdominal masses using ultrasonography.
q9386,bad_rationales_count,Explain the role of radiography in diagnosing feline urinary tract stones.
q9387,bad_rationales_count,What are the key differences between radiography and scintigraphy in diagnosing canine thyroid disease?
q9388,bad_rationales_count,Describe the diagnostic process for avian wing fractures using ultrasonography.
q9389,bad_rationales_count,Explain the role of computed tomography (CT) in diagnosing feline orthopedic conditions.
q9390,bad_rationales_count,Describe the diagnostic process for canine liver disease using ultrasonography.
q9391,bad_rationales_count,What are the benefits of magnetic resonance imaging (MRI) in diagnosing canine spinal cord diseases?
q9392,bad_rationales_count,Describe the diagnostic process for feline abdominal masses using radiography.
q9393,bad_rationales_count,Explain the role of scintigraphy in diagnosing canine thyroid disease.
q9394,bad_rationales_count,Describe the diagnostic process for avian heart diseases using echocardiography.
